file,type,len,dist,pred_tok,true_tok,pred_alt,true_alt,flip
tests\corpus\generated.jsonl,2,120,88426,151.127,19.4123,607.776,664.887,0
tests\corpus\generated.jsonl,2,2048,18705,1107.59,145.149,9917.47,11514.9,0
tests\corpus\generated.jsonl,2,649,939,362.094,44.7201,3144.77,3656.42,0
tests\corpus\generated.jsonl,2,1168,43120,759.599,92.0662,5654.3,6541.98,0
tests\corpus\generated.jsonl,2,1168,3753,651.342,82.0045,5653.81,6562.33,0
tests\corpus\generated.jsonl,2,1169,30901,781.986,92.0733,5672.83,6582.98,0
tests\corpus\generated.jsonl,2,934,44996,596.894,72.4867,4515.56,5241.98,0
tests\corpus\generated.jsonl,2,239,88422,216.104,27.7299,1171.38,1347.54,0
tests\corpus\generated.jsonl,2,1167,4690,683.152,83.0152,5654.66,6540.88,0
tests\corpus\generated.jsonl,2,700,32778,440.252,53.8391,3382.53,3942.63,0
tests\corpus\generated.jsonl,2,121,72449,159.137,20.4194,608.563,676.398,0
tests\corpus\generated.jsonl,2,2048,28088,1176.59,155.192,9899.33,11501.5,0
tests\corpus\generated.jsonl,2,2048,1878,1151.67,142.176,9902.14,11478.7,0
tests\corpus\generated.jsonl,2,2048,4695,1213.49,147.194,9969.47,11481.2,0
tests\corpus\generated.jsonl,2,371,939,257.108,29.033,1793.29,2095.99,0
tests\corpus\generated.jsonl,2,1125,46877,699.512,85.9519,5462.12,6335.67,0
tests\corpus\generated.jsonl,2,1168,3771,691.081,86.0259,5649.71,6575.95,0
tests\corpus\generated.jsonl,2,2048,39367,1390.11,165.305,9957.17,11499.3,0
tests\corpus\generated.jsonl,2,414,1173,334.27,42.1472,2011.76,2326.86,0
tests\corpus\generated.jsonl,2,2048,4690,1192.32,149.194,9913.89,11502.8,0
tests\corpus\generated.jsonl,2,2048,939,1168.95,139.18,9928.71,11492,0
tests\corpus\generated.jsonl,2,2048,1878,1235.49,156.226,9930.44,11468.8,0
tests\corpus\generated.jsonl,2,2048,4695,1172.92,144.183,9923.1,11484.6,0
tests\corpus\generated.jsonl,2,1309,4695,729.79,89.3301,6320.37,7354.15,0
tests\corpus\generated.jsonl,2,230,91005,169.143,19.7015,1115.17,1316.06,0
tests\corpus\generated.jsonl,2,591,72467,523.358,66.6741,2893.95,3306.17,0
tests\corpus\generated.jsonl,2,1520,26297,862.661,106.893,7344.56,8560.23,0
tests\corpus\generated.jsonl,1,4,6467,25.6286,3.0607,25.6647,22.0974,0
tests\corpus\generated.jsonl,2,1168,3752,689.273,83.0223,5655.27,6555.93,0
tests\corpus\generated.jsonl,2,1168,92880,824.365,95.1017,5662,6545.33,0
tests\corpus\generated.jsonl,1,5,33228,31.3036,5.06544,31.5903,29.0956,0
tests\corpus\generated.jsonl,2,2048,4690,1285.31,159.247,9944.55,11511.3,0
tests\corpus\generated.jsonl,2,997,1877,589.721,69.6216,4816.42,5589.56,0
tests\corpus\generated.jsonl,2,239,72466,198.759,27.7264,1159.47,1344.54,0
tests\corpus\generated.jsonl,2,352,14313,288.617,38.9791,1729.45,1972.16,0
tests\corpus\generated.jsonl,2,2048,1878,1201.03,145.194,9917.05,11501.3,0
tests\corpus\generated.jsonl,2,2048,3756,1151.88,140.176,9927.52,11445.3,0
tests\corpus\generated.jsonl,2,1885,4695,1098.29,134.797,9137.53,10586.3,0
tests\corpus\generated.jsonl,2,230,13374,177.087,20.711,1106.65,1301.14,0
tests\corpus\generated.jsonl,2,356,72451,352.748,43.0804,1765.73,1996.39,0
tests\corpus\generated.jsonl,2,1755,26281,1068.76,128.49,8504.09,9863.15,0
tests\corpus\generated.jsonl,2,1168,3752,671.968,82.0116,5658.19,6551.67,0
tests\corpus\generated.jsonl,2,1169,75029,706.352,87.0342,5660.79,6557.9,0
tests\corpus\generated.jsonl,2,939,31908,615.745,73.4902,4556.88,5257.54,0
tests\corpus\generated.jsonl,2,1403,114465,918.834,111.635,6808.43,7884.42,0
tests\corpus\generated.jsonl,2,121,72450,158.601,20.4159,616.397,672.79,0
tests\corpus\generated.jsonl,2,2048,939,1212.67,141.19,9953.14,11499.9,0
tests\corpus\generated.jsonl,2,2048,1878,1149.94,143.169,9942.28,11492.6,0
tests\corpus\generated.jsonl,2,1886,4695,1055.27,128.768,9158.99,10554.8,0
tests\corpus\generated.jsonl,2,1170,138886,721.346,88.0413,5676.43,6584.76,0
tests\corpus\generated.jsonl,2,230,9856,167.675,21.7003,1118.24,1313.97,0
tests\corpus\generated.jsonl,2,122,144989,164.045,19.4194,618.005,676.055,0
tests\corpus\generated.jsonl,2,1989,26280,1178.99,141.113,9637.74,11165,0
tests\corpus\generated.jsonl,2,1701,26279,1089.39,129.436,8261.19,9552.77,0
tests\corpus\generated.jsonl,2,1830,140761,1005.97,125.652,8880.16,10256.1,0
tests\corpus\generated.jsonl,2,121,72501,153.435,19.4159,606.437,663.715,0
tests\corpus\generated.jsonl,2,2048,939,1234.44,149.222,9913.87,11499.5,0
tests\corpus\generated.jsonl,2,2048,1878,1206.52,144.198,9931.05,11470.2,0
tests\corpus\generated.jsonl,2,2048,4695,1186.23,149.19,9944.83,11491.1,0
tests\corpus\generated.jsonl,2,1012,4695,571.041,68.6038,4902.73,5692.27,0
tests\corpus\generated.jsonl,2,1169,46944,758.541,92.0697,5653.49,6572.8,0
tests\corpus\generated.jsonl,2,230,135131,162.88,19.7015,1108.78,1309.57,0
tests\corpus\generated.jsonl,2,356,144986,341.798,45.0839,1748.94,1996.12,0
tests\corpus\generated.jsonl,2,1755,26296,1072.13,131.497,8493.86,9870.43,0
tests\corpus\generated.jsonl,2,1168,37557,703.43,89.0235,5679.85,6587.48,0
tests\corpus\generated.jsonl,2,353,143106,312.078,41.0626,1738.64,1988.65,0
tests\corpus\generated.jsonl,2,1990,4690,1135.9,140.101,9622.43,11180.5,0
tests\corpus\generated.jsonl,2,121,72533,162.904,19.423,607.221,668.577,0
tests\corpus\generated.jsonl,2,2048,939,1198.95,147.198,9917.05,11529.7,0
tests\corpus\generated.jsonl,2,2048,1878,1204.1,150.201,9925.76,11498.2,0
tests\corpus\generated.jsonl,2,1887,4695,1082.44,129.772,9166.86,10609.4,0
tests\corpus\generated.jsonl,2,352,12435,309.803,40.9969,1724.66,1976.54,0
tests\corpus\generated.jsonl,2,2048,13139,1217.83,151.226,9899.35,11469.8,0
tests\corpus\generated.jsonl,2,1114,7509,623.038,78.8542,5376.56,6263.13,0
tests\corpus\generated.jsonl,2,1169,131374,706.584,87.0306,5656.76,6570.33,0
tests\corpus\generated.jsonl,2,2048,30985,1418.11,170.32,9965.92,11511.1,0
tests\corpus\generated.jsonl,2,998,1877,605.715,75.6251,4830.23,5623.94,0
tests\corpus\generated.jsonl,2,121,72517,153.269,18.4159,604.178,660.959,0
tests\corpus\generated.jsonl,2,2048,28156,1228.76,156.224,9896.61,11458.7,0
tests\corpus\generated.jsonl,2,2048,1878,1142.62,140.176,9894.52,11463.3,0
tests\corpus\generated.jsonl,2,2048,4695,1190.38,147.194,9942.35,11449.5,0
tests\corpus\generated.jsonl,2,308,4695,174.146,20.8435,1485.34,1752.83,0
tests\corpus\generated.jsonl,2,464,37559,282.173,35.2561,2245.25,2615.71,0
tests\corpus\generated.jsonl,2,122,144985,171.24,20.423,620.421,679.925,0
tests\corpus\generated.jsonl,2,2048,13140,1282.16,158.254,9904.2,11470.7,0
tests\corpus\generated.jsonl,2,880,7509,505.479,60.2889,4262.82,4931.87,0
tests\corpus\generated.jsonl,2,1169,170793,841.317,98.1088,5671.75,6585.88,0
tests\corpus\generated.jsonl,2,117,143105,129.885,14.4017,584.06,642.809,0
tests\corpus\generated.jsonl,2,2048,4690,1254.94,149.23,9920.93,11484,0
tests\corpus\generated.jsonl,2,2048,939,1162.91,140.176,9927.04,11478.2,0
tests\corpus\generated.jsonl,2,1479,939,915.613,110.845,7196.98,8284.39,0
tests\corpus\generated.jsonl,2,2048,140761,1125.61,144.138,9952.88,11496.2,0
tests\corpus\generated.jsonl,2,1895,1878,1134.11,136.886,9196.42,10609.6,0
tests\corpus\generated.jsonl,2,465,191460,317.082,36.2774,2249.79,2617.67,0
tests\corpus\generated.jsonl,2,357,144986,341.091,45.0839,1761.37,2001.54,0
tests\corpus\generated.jsonl,2,2048,13156,1253.61,150.219,9938.88,11495.9,0
tests\corpus\generated.jsonl,2,645,7525,365.901,45.7237,3122.84,3624.54,0
tests\corpus\generated.jsonl,2,1168,21602,780.423,93.0697,5675.78,6566.33,0
tests\corpus\generated.jsonl,2,352,143104,282.927,37.9803,1724.75,1966.14,0
tests\corpus\generated.jsonl,2,2048,23478,1223.34,157.22,9899.58,11462,0
tests\corpus\generated.jsonl,2,2048,1878,1135.47,143.151,9951.32,11477.9,0
tests\corpus\generated.jsonl,2,2048,3756,1213.96,150.212,9947.64,11431.4,0
tests\corpus\generated.jsonl,2,1951,4695,1084.74,133.915,9466.92,10947.1,0
tests\corpus\generated.jsonl,1,4,9284,25.7225,3.0607,27.0316,23.7121,0
tests\corpus\generated.jsonl,2,1168,3755,682.353,82.0116,5680.63,6550.87,0
tests\corpus\generated.jsonl,2,465,42250,305.139,36.2632,2262.88,2621.35,0
tests\corpus\generated.jsonl,2,122,144986,168.373,20.423,619.16,670.036,0
tests\corpus\generated.jsonl,2,1988,13140,1185.78,143.115,9635.24,11157.4,0
tests\corpus\generated.jsonl,2,120,88485,148.117,20.4159,596.2,662.683,0
tests\corpus\generated.jsonl,1,113,936,25.1269,3.0607,525.345,664.799,0
tests\corpus\generated.jsonl,2,234,88484,201.991,27.7264,1132.39,1323.6,0
tests\corpus\generated.jsonl,2,230,57260,159.935,18.7015,1111.37,1311.76,0
tests\corpus\generated.jsonl,2,120,176904,157.481,19.4159,609.051,668.608,0
tests\corpus\generated.jsonl,1,113,30979,31.2854,5.06544,522.917,657.459,0
tests\corpus\generated.jsonl,2,231,143114,174.666,25.7086,1118.73,1318.83,0
tests\corpus\generated.jsonl,2,233,88475,200.457,27.7228,1129.87,1323.64,0
tests\corpus\generated.jsonl,2,234,72520,218.256,26.7299,1140.53,1336.29,0
tests\corpus\generated.jsonl,2,121,72519,161.081,20.4194,604.758,664.139,0
tests\corpus\generated.jsonl,2,346,18755,177.782,23.9163,1654.16,1973.03,0
tests\corpus\generated.jsonl,2,117,143113,127.412,16.3981,588.431,652.956,0
tests\corpus\generated.jsonl,2,814,933,472.459,56.135,3912.51,4611.09,0
tests\corpus\generated.jsonl,2,233,88466,193.362,27.7228,1123.06,1327.07,0
tests\corpus\generated.jsonl,2,8,108072,37.9246,6.1406,43.1235,46.8287,0
tests\corpus\generated.jsonl,2,2048,935,1257.48,150.219,9959.55,11508.9,0
tests\corpus\generated.jsonl,2,2048,1870,1228.7,153.212,9953.33,11506.9,0
tests\corpus\generated.jsonl,2,2048,4675,1176.74,142.176,9937.3,11518.4,0
tests\corpus\generated.jsonl,2,158,60038,90.489,11.4511,751.825,903.198,0
tests\corpus\generated.jsonl,2,233,88444,200.518,25.7228,1129.79,1321.82,0
tests\corpus\generated.jsonl,2,233,176864,206.651,27.7228,1138.44,1335.17,0
tests\corpus\generated.jsonl,2,121,217457,158.217,21.4159,609.95,675.41,0
tests\corpus\generated.jsonl,2,346,7480,177.973,18.9116,1661.28,1978.34,0
tests\corpus\generated.jsonl,2,231,231549,189.423,25.7193,1115.88,1314.66,0
tests\corpus\generated.jsonl,2,234,72466,210.311,27.7264,1140.85,1340.04,0
tests\corpus\generated.jsonl,2,120,88437,150.992,20.4123,606.531,667.033,0
tests\corpus\generated.jsonl,2,580,1869,298.495,35.5449,2786.09,3274.6,0
tests\corpus\generated.jsonl,2,118,231544,146.677,18.4123,590.895,649.846,0
tests\corpus\generated.jsonl,2,1048,7478,583.932,68.6719,5084.24,5922.05,0
tests\corpus\generated.jsonl,2,118,231540,160.796,18.4159,597.795,659.1,0
tests\corpus\generated.jsonl,2,1047,9347,573.159,69.6719,5060.15,5920.89,0
tests\corpus\generated.jsonl,2,230,126666,155.279,19.6944,1111.9,1320.81,0
tests\corpus\generated.jsonl,2,591,72449,510.699,67.6741,2881.34,3312.57,0
tests\corpus\generated.jsonl,2,1520,17763,902.76,112.918,7339.72,8538.86,0
tests\corpus\generated.jsonl,2,352,143106,311.339,40.9945,1720.49,1970.14,0
tests\corpus\generated.jsonl,2,2048,28088,1183.37,153.199,9886.42,11495.3,0
tests\corpus\generated.jsonl,2,2048,1878,1185.88,146.187,9929.93,11494.7,0
tests\corpus\generated.jsonl,2,2048,3756,1244.07,153.226,9936.43,11462.6,0
tests\corpus\generated.jsonl,2,777,4695,450.794,53.0492,3754.76,4371.03,0
tests\corpus\generated.jsonl,2,353,231515,316.487,43.0768,1722.51,1967.49,0
tests\corpus\generated.jsonl,2,2048,26211,1273.03,154.252,9904.1,11502.5,0
tests\corpus\generated.jsonl,2,2048,140759,1170.56,147.181,9931.54,11464.5,0
tests\corpus\generated.jsonl,2,2048,4707,1228.43,151.208,9952.06,11480.1,0
tests\corpus\generated.jsonl,2,1020,7522,600.497,72.6358,4914.47,5713.04,0
tests\corpus\generated.jsonl,2,122,144981,170.589,20.423,619.022,671.814,0
tests\corpus\generated.jsonl,2,2048,939,1200.77,146.194,9897.22,11504.1,0
tests\corpus\generated.jsonl,2,2048,1878,1189.62,144.19,9927.68,11473.5,0
tests\corpus\generated.jsonl,2,2048,4695,1204.52,145.19,9956.28,11465.1,0
tests\corpus\generated.jsonl,2,543,3756,311.911,36.4088,2620.05,3067.61,0
tests\corpus\generated.jsonl,2,118,231531,149.992,19.4123,594.208,653.476,0
tests\corpus\generated.jsonl,2,994,4694,570.484,67.6003,4830.83,5587.4,0
tests\corpus\generated.jsonl,1,6,84,19.2537,2.06044,25.7267,42.1776,0
tests\corpus\generated.jsonl,1,5,44,19.0885,3.06044,23.5158,36.7177,0
tests\corpus\generated.jsonl,1,58,233,24.7667,4.06547,262.52,327.769,0
tests\corpus\generated.jsonl,2,115,234,108.754,14.3766,570.369,637.006,0
tests\corpus\generated.jsonl,2,701,235,478.846,62.7663,3400.44,3872.54,0
tests\corpus\generated.jsonl,1,114,939,25.1278,4.06547,528.144,646.656,0
tests\corpus\generated.jsonl,2,352,468,262.228,37.9248,1724.95,1950.29,0
tests\corpus\generated.jsonl,2,583,938,336.396,38.4965,2810.02,3237.58,0
tests\corpus\generated.jsonl,2,116,1172,120.604,16.3822,575.85,637.205,0
tests\corpus\generated.jsonl,1,115,939,25.1278,4.06547,537.165,656.123,0
tests\corpus\generated.jsonl,2,933,938,554.301,65.3436,4522.39,5147.75,0
tests\corpus\generated.jsonl,2,585,1173,437.154,58.5443,2861.08,3221.47,0
tests\corpus\generated.jsonl,2,817,3753,471.143,55.0325,3945.26,4536.39,0
tests\corpus\generated.jsonl,2,1166,4691,717.957,86.8909,5647.21,6438.33,0
tests\corpus\generated.jsonl,2,116,1173,131.015,15.3878,573.086,634.856,0
tests\corpus\generated.jsonl,2,2048,939,1213.14,146.954,9905.93,11279.2,0
tests\corpus\generated.jsonl,2,2048,1878,1189.54,145.937,9936.42,11286.1,0
tests\corpus\generated.jsonl,2,1887,4695,1047.94,132.532,9157,10393.1,0
tests\corpus\generated.jsonl,2,352,6807,315.075,39.9445,1734.61,1959.17,0
tests\corpus\generated.jsonl,2,1990,8449,1241.46,145.893,9635.18,10982,0
tests\corpus\generated.jsonl,2,352,8917,295.657,38.9361,1735.28,1953.36,0
tests\corpus\generated.jsonl,2,2048,13140,1281.55,154.971,9939.64,11314.4,0
tests\corpus\generated.jsonl,2,2048,4691,1124.48,134.895,9955.03,11291.6,0
tests\corpus\generated.jsonl,2,944,1877,590.675,75.3633,4577.04,5213.78,0
tests\corpus\generated.jsonl,2,117,14314,119.526,15.3822,578.335,646.949,0
tests\corpus\generated.jsonl,2,2048,14079,1220.22,152.952,9900.13,11282.5,0
tests\corpus\generated.jsonl,2,2048,1878,1166.38,145.932,9924.47,11298.1,0
tests\corpus\generated.jsonl,2,2048,4695,1214.02,148.94,9976.49,11305.9,0
tests\corpus\generated.jsonl,2,308,3756,175.574,19.8133,1489.18,1721.23,0
tests\corpus\generated.jsonl,2,117,3286,126.393,15.3822,584.169,643.016,0
tests\corpus\generated.jsonl,2,2048,26281,1253.34,150.959,9934.43,11332.4,0
tests\corpus\generated.jsonl,2,297,2345,230.305,30.8386,1464.52,1640.1,0
tests\corpus\generated.jsonl,2,2048,26281,1272.56,151.968,9947.37,11317.5,0
tests\corpus\generated.jsonl,2,2048,4691,1134.05,138.904,9954.02,11310.1,0
tests\corpus\generated.jsonl,2,944,7506,597.085,74.3633,4584.88,5214.6,0
tests\corpus\generated.jsonl,2,59,14314,71.3821,9.22103,287.094,336.779,0
tests\corpus\generated.jsonl,2,1110,7523,699.329,83.755,5361.14,6126.25,0
tests\corpus\generated.jsonl,2,352,28643,307.849,43.9467,1719.93,1951.36,0
tests\corpus\generated.jsonl,2,2048,28174,1206.84,158.957,9876.66,11287,0
tests\corpus\generated.jsonl,2,2048,1878,1135.85,142.915,9894.19,11288.3,0
tests\corpus\generated.jsonl,2,129,7293,169.818,20.4712,646.611,707.331,0
tests\corpus\generated.jsonl,2,2048,26297,1299.45,153.982,9936.65,11307.2,0
tests\corpus\generated.jsonl,2,297,2345,219.026,31.833,1463.89,1651.31,0
tests\corpus\generated.jsonl,2,2048,26297,1308.44,157.002,9893.63,11284.6,0
tests\corpus\generated.jsonl,2,2048,4691,1166.56,140.926,9921.61,11276,0
tests\corpus\generated.jsonl,2,945,7506,598.407,73.3605,4586.11,5228.78,0
tests\corpus\generated.jsonl,2,117,14330,127.531,15.385,583.498,639.971,0
tests\corpus\generated.jsonl,2,2048,11262,1277.18,152.991,9888.28,11266.8,0
tests\corpus\generated.jsonl,2,2048,939,1154.75,143.935,9880.01,11280.1,0
tests\corpus\generated.jsonl,2,2048,1878,1219.63,149.954,9933.68,11259.1,0
tests\corpus\generated.jsonl,2,542,939,308.033,37.3437,2626.49,3009.63,0
tests\corpus\generated.jsonl,2,934,22544,659.598,75.388,4534.26,5173.82,0
tests\corpus\generated.jsonl,2,351,28642,324.836,42.9552,1720.17,1943.32,0
tests\corpus\generated.jsonl,2,2048,13141,1354.56,158.999,9948.98,11311.7,0
tests\corpus\generated.jsonl,2,298,2346,208.766,29.8302,1460.81,1647.22,0
tests\corpus\generated.jsonl,2,2048,4691,1182.98,142.926,9933.49,11297.8,0
tests\corpus\generated.jsonl,2,1350,4691,759.888,88.3098,6553.34,7436.81,0
tests\corpus\generated.jsonl,2,352,14314,282.865,37.9305,1732.16,1951.81,0
tests\corpus\generated.jsonl,2,2048,14079,1197.8,149.94,9904.4,11286.3,0
tests\corpus\generated.jsonl,2,2048,939,1129.54,137.918,9899.87,11261.5,0
tests\corpus\generated.jsonl,2,2048,1878,1261.7,153.971,9945.64,11279.7,0
tests\corpus\generated.jsonl,2,777,939,431.207,53.9491,3755.79,4292.17,0
tests\corpus\generated.jsonl,2,1168,22529,743.559,89.9043,5665.31,6463.62,0
tests\corpus\generated.jsonl,2,1169,18772,643.191,83.8594,5667.88,6453.48,0
tests\corpus\generated.jsonl,2,2048,57270,1343.35,166.999,9973.64,11305.4,0
tests\corpus\generated.jsonl,2,2048,4691,1197.62,148.937,9936.77,11260.4,0
tests\corpus\generated.jsonl,2,1060,7506,589.436,69.6294,5121.57,5859.8,0
tests\corpus\generated.jsonl,2,473,72522,390.408,50.255,2302.72,2619.05,0
tests\corpus\generated.jsonl,2,2048,57271,1288.44,159.982,9926.37,11265.6,0
tests\corpus\generated.jsonl,2,2042,939,1246.99,151.963,9915.24,11254.1,0
tests\corpus\generated.jsonl,2,1081,46948,634.006,80.6569,5204.87,5979.99,0
tests\corpus\generated.jsonl,2,2048,70426,1307.59,158.99,9944.82,11293.6,0
tests\corpus\generated.jsonl,2,415,2346,294.954,41.0692,2023.31,2296.58,0
tests\corpus\generated.jsonl,2,2048,26297,1272.7,151.968,9939.48,11317,0
tests\corpus\generated.jsonl,2,2048,4691,1142.52,138.898,9972.23,11339.6,0
tests\corpus\generated.jsonl,2,944,2815,594.273,73.3661,4576.61,5214.18,0
tests\corpus\generated.jsonl,2,474,72538,403.095,51.2607,2309.97,2622.22,0
tests\corpus\generated.jsonl,2,117,28644,128.374,17.3844,589.678,648.071,0
tests\corpus\generated.jsonl,2,2048,28174,1227.1,152.945,9930.27,11314.2,0
tests\corpus\generated.jsonl,2,2048,939,1208.17,147.957,9907.61,11273.6,0
tests\corpus\generated.jsonl,2,2048,1878,1202.42,153.946,9954.72,11304.1,0
tests\corpus\generated.jsonl,1,74,235,24.7689,3.06547,345.543,421.261,0
tests\corpus\generated.jsonl,2,352,7042,282.425,40.9417,1709.86,1939.01,0
tests\corpus\generated.jsonl,2,2048,26297,1249.05,150.968,9921.56,11295.6,0
tests\corpus\generated.jsonl,2,1115,4692,613.409,77.7128,5403.13,6160.75,0
tests\corpus\generated.jsonl,1,4,5996,25.609,4.06547,25.9781,24.3435,0
tests\corpus\generated.jsonl,2,2048,4691,1178.47,144.918,9978.36,11315.2,0
tests\corpus\generated.jsonl,2,1465,4691,858.135,102.557,7109.91,8090.96,0
tests\corpus\generated.jsonl,2,121,72537,161.206,21.4013,609.87,670.182,0
tests\corpus\generated.jsonl,2,2048,9384,1228.18,149.954,9928.85,11285.3,0
tests\corpus\generated.jsonl,2,1117,939,639.756,79.7213,5400.95,6155.52,0
tests\corpus\generated.jsonl,2,233,88494,208.33,27.6965,1131.46,1305.67,0
tests\corpus\generated.jsonl,2,120,88492,147.208,20.3957,601.245,657.626,0
tests\corpus\generated.jsonl,1,112,935,25.1267,3.06547,516.7,637.316,0
tests\corpus\generated.jsonl,2,230,57265,152.506,18.6741,1106.97,1288.04,0
tests\corpus\generated.jsonl,2,233,88489,187.807,27.6937,1119.56,1291.26,0
tests\corpus\generated.jsonl,2,233,88487,202.47,27.6937,1132.14,1303.49,0
tests\corpus\generated.jsonl,2,120,88485,160.683,20.4013,603.64,658.699,0
tests\corpus\generated.jsonl,2,346,9374,181.407,22.8883,1646.39,1926.58,0
tests\corpus\generated.jsonl,2,234,72510,183.727,24.6909,1124.12,1290.33,0
tests\corpus\generated.jsonl,2,234,72509,203.183,26.6965,1133.44,1300.37,0
tests\corpus\generated.jsonl,2,121,72508,154.187,20.3985,608.389,667.601,0
tests\corpus\generated.jsonl,2,580,935,301.947,34.4824,2779.51,3202.11,0
tests\corpus\generated.jsonl,2,462,69451,289.737,38.2129,2221.78,2553.75,0
tests\corpus\generated.jsonl,2,121,72500,165.9,19.4013,615.327,666.841,0
tests\corpus\generated.jsonl,2,581,1868,321.744,39.4909,2798.86,3239.23,0
tests\corpus\generated.jsonl,2,229,75079,139.764,16.6656,1102.96,1276.24,0
tests\corpus\generated.jsonl,2,121,72495,155.735,21.4013,605.068,665.347,0
tests\corpus\generated.jsonl,2,817,2802,481.372,57.0353,3952.18,4529.66,0
tests\corpus\generated.jsonl,2,930,934,563.669,67.3492,4503.55,5136.75,0
tests\corpus\generated.jsonl,2,120,88459,164.223,20.4013,606.846,658.236,0
tests\corpus\generated.jsonl,2,346,5603,187.106,19.8855,1656.41,1927.23,0
tests\corpus\generated.jsonl,1,4,11827,25.7854,3.06547,26.9735,23.6934,0
tests\corpus\generated.jsonl,2,230,57233,148.427,18.6712,1109.96,1286.56,0
tests\corpus\generated.jsonl,2,121,72484,165.256,20.4013,615.85,665.209,0
tests\corpus\generated.jsonl,2,580,3737,312.539,35.488,2786.07,3214.39,0
tests\corpus\generated.jsonl,1,4,15811,25.8608,3.06547,25.8659,24.1733,0
tests\corpus\generated.jsonl,2,2048,4671,1165.76,143.921,9957.04,11304.7,0
tests\corpus\generated.jsonl,2,984,1869,586.719,72.427,4751.99,5417.91,0
tests\corpus\generated.jsonl,2,120,88440,160.583,20.3985,609.879,662.665,0
tests\corpus\generated.jsonl,2,2048,935,1202.01,147.94,9929.79,11311.7,0
tests\corpus\generated.jsonl,2,1804,3740,1080.83,130.41,8743.63,9924.72,0
tests\corpus\generated.jsonl,2,121,72454,152.527,20.4013,597.666,663.955,0
tests\corpus\generated.jsonl,2,2048,18705,1148.21,147.934,9887.09,11284,0
tests\corpus\generated.jsonl,2,415,939,220.084,27.0382,2006.77,2292.93,0
tests\corpus\generated.jsonl,2,2048,26211,1310.5,161.999,9946.44,11287.8,0
tests\corpus\generated.jsonl,2,293,1877,163.563,20.8133,1399.08,1623.84,0
tests\corpus\generated.jsonl,2,934,71278,610.517,71.3711,4522.03,5163.1,0
tests\corpus\generated.jsonl,2,239,88408,197.148,27.6965,1155.81,1317.59,0
tests\corpus\generated.jsonl,2,1168,4690,676.433,82.8684,5669.64,6450.4,0
tests\corpus\generated.jsonl,2,59,73389,74.4343,10.2261,284.809,334.326,0
tests\corpus\generated.jsonl,2,1125,93821,648.465,80.79,5463.14,6222.53,0
tests\corpus\generated.jsonl,2,700,90064,456.677,53.7573,3392.66,3880.9,0
tests\corpus\generated.jsonl,2,121,72467,147.085,20.3957,610.68,660.369,0
tests\corpus\generated.jsonl,2,2048,9399,1195.17,143.932,9924.69,11279.3,0
tests\corpus\generated.jsonl,2,2048,1878,1194.45,148.946,9910.5,11281.4,0
tests\corpus\generated.jsonl,2,2048,4695,1261.26,153.971,9943.38,11271.3,0
tests\corpus\generated.jsonl,2,309,939,167.596,20.8105,1487.04,1721.91,0
tests\corpus\generated.jsonl,2,117,6103,139.173,15.3878,587.737,652.229,0
tests\corpus\generated.jsonl,2,1051,3755,581.494,71.5629,5057.24,5810.08,0
tests\corpus\generated.jsonl,2,1168,32796,722.057,87.8987,5658.52,6431.82,0
tests\corpus\generated.jsonl,2,587,36786,520.507,65.5914,2859.68,3225.42,0
tests\corpus\generated.jsonl,2,1818,13155,1108.55,136.427,8803.3,10039.3,0
tests\corpus\generated.jsonl,2,1110,4690,601.657,70.6988,5381.34,6124.18,0
tests\corpus\generated.jsonl,2,700,41242,441.266,53.7489,3404.94,3881.46,0
tests\corpus\generated.jsonl,2,121,72465,165.399,21.4013,616.121,662.968,0
tests\corpus\generated.jsonl,2,2048,9383,1189.38,146.937,9898.31,11295.9,0
tests\corpus\generated.jsonl,2,2048,939,1189.48,144.937,9933.96,11283.2,0
tests\corpus\generated.jsonl,2,2048,4695,1260.7,157.968,9943.37,11298.5,0
tests\corpus\generated.jsonl,2,1480,939,880.772,107.646,7160.89,8165.64,0
tests\corpus\generated.jsonl,2,1169,131382,697.64,88.8847,5660.96,6476.99,0
tests\corpus\generated.jsonl,2,586,8683,493.024,64.5752,2855.09,3232.2,0
tests\corpus\generated.jsonl,2,2048,13140,1295.7,152.982,9930.42,11301.1,0
tests\corpus\generated.jsonl,2,2048,4690,1108.67,141.901,9931.81,11311.2,0
tests\corpus\generated.jsonl,2,595,1173,452.471,61.5527,2909.71,3273.82,0
tests\corpus\generated.jsonl,2,2048,14078,1183.48,151.937,9915.86,11292.6,0
tests\corpus\generated.jsonl,2,2048,939,1227.35,147.952,9945.28,11302.2,0
tests\corpus\generated.jsonl,2,2048,939,1236.52,154.96,9952.02,11309.4,0
tests\corpus\generated.jsonl,2,1715,3756,1047.31,127.205,8288.57,9449.58,0
tests\corpus\generated.jsonl,2,1169,113530,800.986,95.9465,5633.95,6452.35,0
tests\corpus\generated.jsonl,1,5,144991,31.6862,5.0705,32.2465,29.4502,0
tests\corpus\generated.jsonl,2,1167,3753,706.609,86.8909,5648.39,6460.93,0
tests\corpus\generated.jsonl,2,1174,101326,700.116,90.8931,5679.77,6457.28,0
tests\corpus\generated.jsonl,2,2048,4690,1177.55,145.923,9966.12,11311.2,0
tests\corpus\generated.jsonl,2,1936,7506,1151.35,137.718,9368.67,10664,0
tests\corpus\generated.jsonl,2,590,88406,491.388,67.5746,2880.45,3248.7,0
